"Location","zipcode","rent"
"Krasnoy","ZIP:  14538",1.93738807964856
"Dogville","ZIP:  16887",0.139762063740134
"Alphaville","Zip  14018",0.076177128089376
"Belleville","Zip  16378",3.0307875185793
"Hilltop","ZIP:  16350",3.24614074070019
"Gravity Falls","Zip  17777",0.398647446592795
"Innsmouth","ZIP is  14797",3.65660779469754
"Alphaville","ZIP:  15088",0.168649849952225
"Gravity Falls","ZIP:  17802",3.00774785851461
"Innsmouth","Zip  16381",3.45145500119437
"Gravity Falls","18680",2.63921705689345
"Innsmouth","ZIP:  16042",2.67511307777849
"Castle Rock","ZIP is  17234",2.36363556291923
"Castle Rock","Zip  16548",2.2477627249382
"Flagstone","ZIP is  14545",2.50331864705923
"Castle Rock","14215",2.64313006936818
"Alphaville","ZIP is  16044",0.678135022097624
"Gravity Falls","ZIP:  17170",2.08789375576544
"Ebbing","ZIP is  14388",0.229770856506961
"Gravity Falls","ZIP is  16897",1.65624937845895
"Hilltop","ZIP is  16647",4.0101616756583
"Janestown","ZIP:  14356",3.08272118340074
"Dogville","Zip  18806",0.980710885134905
"Castle Rock","Zip  16307",1.55341562419038
"Hilltop","Zip  14081",3.26087452585749
"Castle Rock","14852",2.34732059844303
"Belleville","ZIP is  16786",3.99624834912467
"Dogville","ZIP is  16641",-0.597123448159976
"Hilltop","ZIP:  17612",2.21655868415497
"Krasnoy","15348",2.35504292896189
"Innsmouth","ZIP is  16641",2.17420089052192
"Belleville","ZIP:  18712",1.62815103964777
"Krasnoy","Zip  18066",3.72516014710145
"Gravity Falls","ZIP is  16984",2.63189292326228
"Flagstone","Zip  15220",1.80490968031548
"Janestown","14799",2.09522617162694
"Belleville","15087",-0.0824428982802739
"Ebbing","Zip  17514",2.18780994907648
"Ebbing","14198",0.705911037594626
"Hilltop","Zip  17157",0.011698869063144
"Dogville","ZIP:  14658",2.44055916846421
"Janestown","ZIP:  17866",2.83917935650087
"Belleville","ZIP is  14241",0.679415120139912
"Flagstone","Zip  15802",3.10426608864077
"Janestown","15498",1.6154698551837
"Flagstone","Zip  15939",1.44567534888389
"Belleville","14815",2.88840247934562
"Gravity Falls","Zip  14467",-0.176434640913666
"Gravity Falls","ZIP is  18659",0.492387523265146
"Gravity Falls","ZIP is  17379",1.83274204897729
"Dogville","Zip  16304",1.93420895491405
"Flagstone","ZIP:  16512",2.72741634879467
"Ebbing","14657",2.44534968378655
"Krasnoy","ZIP is  18314",4.01342236714744
"Alphaville","18015",0.811135767321933
"Hilltop","17642",1.43262138942458
"Krasnoy","ZIP is  15552",3.80527992999628
"Castle Rock","ZIP is  18655",1.73375414404878
"Gravity Falls","Zip  18589",2.03809694949422
"Alphaville","ZIP:  17966",0.660431643966671
"Innsmouth","ZIP:  15940",0.824503305070126
"Flagstone","15448",3.57545274882733
"Dogville","ZIP is  14459",2.35457665033004
"Flagstone","ZIP is  16314",4.61267026159962
"Krasnoy","17477",3.15297700808887
"Ebbing","Zip  17425",1.28586459948667
"Belleville","ZIP is  16902",0.815330847279297
"Dogville","16008",0.147519849373901
"Flagstone","ZIP is  15146",2.65889010976271
"Castle Rock","ZIP is  17089",3.47211504086777
"Gravity Falls","ZIP:  14789",0.154448718067825
"Dogville","16678",1.47469706249628
"Krasnoy","16021",3.021289420534
"Innsmouth","Zip  17763",1.06924827257547
"Castle Rock","Zip  14291",3.06826443918277
"Innsmouth","ZIP:  15121",4.20924369803724
"Dogville","ZIP is  15893",0.207211285832964
"Janestown","18079",1.29875769024217
"Ebbing","Zip  15828",1.24689117428257
"Alphaville","ZIP:  14356",0.17296229427458
"Janestown","ZIP:  18096",4.28523620929893
"Innsmouth","Zip  14504",1.70488018087835
"Alphaville","17035",-0.810020326987035
"Krasnoy","18597",2.86859891296459
"Alphaville","ZIP is  18733",0.220606712426371
"Castle Rock","ZIP:  15208",3.315631650812
"Castle Rock","18943",1.35109775147257
"Dogville","15288",-1.0343589914503
"Gravity Falls","ZIP:  16922",2.27871473241678
"Alphaville","ZIP:  15089",-0.127408133430258
"Flagstone","Zip  17022",3.76592084639668
"Castle Rock","ZIP is  17212",4.05285058707905
"Alphaville","Zip  14506",-0.0844649939098649
"Gravity Falls","Zip  17647",2.47053235050997
"Flagstone","Zip  17227",1.95462212941897
"Castle Rock","17587",0.440547253287937
"Flagstone","Zip  15767",1.94745088388584
"Belleville","15238",3.0968924558839
"Hilltop","17459",1.3320974869411
"Krasnoy","Zip  17244",1.64099516321456
"Krasnoy","ZIP is  17856",3.96417036733606
"Janestown","14986",1.71778159833168
"Castle Rock","ZIP is  14106",2.27568801344543
"Janestown","ZIP:  18337",1.08193927595671
"Castle Rock","Zip  16759",2.54675021247386
"Innsmouth","Zip  17824",0.814269493497058
"Krasnoy","ZIP:  18868",0.869948555775631
"Innsmouth","Zip  14597",2.6996561096452
"Belleville","ZIP is  15692",3.74162110826644
"Hilltop","Zip  17917",1.1136988960159
"Ebbing","Zip  14551",-0.621602535256447
"Hilltop","ZIP is  17608",1.00512858551305
"Flagstone","Zip  14018",1.87022236032527
"Krasnoy","17104",3.79349718671666
"Hilltop","ZIP is  14537",2.99858379536563
"Innsmouth","Zip  16145",4.66208599575595
"Innsmouth","15581",3.64785733343334
"Ebbing","ZIP:  14338",-0.0607628887297181
"Innsmouth","ZIP is  16380",1.15830864959443
"Gravity Falls",NA,3.27671152040475
"Innsmouth","Zip  18120",3.8073875940642
"Alphaville","16772",0.436154667111343
"Hilltop","ZIP:  16361",3.50032658954259
"Belleville","ZIP is  16605",0.711964816733184
"Innsmouth","ZIP is  16252",0.581312388180406
"Innsmouth","Zip  14076",3.19922379111827
"Innsmouth","Zip  14428",3.47305867788041
"Ebbing","15386",0.0806084035235269
"Alphaville","ZIP is  15234",-0.12485023086847
"Janestown","16818",3.4037535693804
"Janestown","16964",2.18965013029863
"Alphaville","17343",0.288624100753594
"Flagstone","Zip  17570",2.33326519713957
"Belleville","18574",4.08300156852797
"Krasnoy","Zip  15366",1.37994667804423
"Gravity Falls","Zip  14444",5.96856608843946
"Janestown","ZIP:  18027",3.24333414248133
"Flagstone","14907",1.79923073465273
"Alphaville","Zip  16721",0.539930648975659
"Dogville","15701",-0.343322259546578
"Gravity Falls","ZIP:  14784",1.56094620194388
"Dogville","17894",-0.240686977385699
"Ebbing","15892",0.466516323233145
"Krasnoy","ZIP:  14615",4.84393909611837
"Flagstone","ZIP:  15444",1.28026564652578
"Ebbing","ZIP:  14733",0.779832016751487
"Innsmouth","ZIP:  15294",0.987363182387192
"Janestown","Zip  18205",2.63822934067788
"Janestown","Zip  17827",1.99397202086444
"Janestown","18145",3.99621909288718
"Gravity Falls","ZIP is  14735",2.44399257367558
"Ebbing","Zip  17548",0.0130908472565487
"Alphaville","Zip  15161",-1.69500635227401
"Krasnoy","Zip  14823",3.23158682088905
"Castle Rock","Zip  17641",1.00176721107075
"Janestown","ZIP:  17396",4.37348467930667
"Alphaville","Zip  17756",-0.179232111887147
"Janestown","ZIP:  15023",3.06397351183622
"Innsmouth","Zip  14980",2.07854435310081
"Hilltop","18144",1.99680367573079
"Janestown","18333",1.17003393932565
"Krasnoy","ZIP is  15201",1.11205049165891
"Innsmouth","ZIP:  16046",2.20842633150528
"Ebbing","ZIP is  18497",1.32050788306619
"Janestown","Zip  15169",2.86503587842718
"Ebbing","Zip  16382",1.4458803069507
"Castle Rock","ZIP:  15443",2.54623844114095
"Dogville","ZIP is  16871",1.2457616024142
"Hilltop","ZIP:  14884",3.08763111840038
"Gravity Falls","Zip  16990",0.728901454283812
"Janestown","ZIP is  15659",3.0338167826875
"Dogville","ZIP:  14216",-0.530685137165042
"Ebbing","ZIP:  15471",0.909607046385941
"Krasnoy","15708",3.61548888312288
"Belleville","18317",2.71737656857239
"Gravity Falls","ZIP is  15479",2.27604017016477
"Alphaville","16177",3.4054343961026
"Castle Rock","18336",3.78138482068622
"Krasnoy","18616",1.18906804691217
"Innsmouth","ZIP:  17042",1.89611515883672
"Dogville","ZIP is  14977",-0.924601817341452
"Castle Rock","ZIP is  18581",2.35752680473746
"Castle Rock","ZIP is  15408",1.08919394873813
"Ebbing","ZIP:  17042",0.685279510973186
"Dogville","ZIP:  17053",-1.94616029326927
"Dogville","ZIP is  17024",-0.322570694254487
"Dogville","Zip  18148",2.24792976617086
"Alphaville","ZIP:  15738",0.138672208634587
"Castle Rock","ZIP:  16453",0.52127925757475
"Janestown","15238",1.74015763240545
"Flagstone","15720",1.56675081721095
"Alphaville","ZIP:  16330",0.398881120596465
"Hilltop","ZIP is  18439",3.49508374701651
"Belleville","ZIP is  15363",0.814984679081171
"Alphaville","17755",2.38140287959813
"Krasnoy","17662",1.61361069263625
"Hilltop","ZIP is  15127",1.82779223063003
"Belleville","ZIP:  17783",3.48931259084131
"Gravity Falls","Zip  18954",1.77677126069342
"Flagstone","ZIP is  17929",3.38161698646529
"Belleville","ZIP:  18096",2.26466465805737
"Ebbing","ZIP:  17304",0.766405090515322
"Belleville","ZIP is  14473",1.72322973616349
"Alphaville","ZIP is  15715",-1.63493879187197
"Krasnoy","ZIP:  17572",2.44013135314587
"Flagstone","Zip  17460",2.83104801142733
"Alphaville","Zip  17366",-1.00126796668173
"Hilltop","15055",2.46991116998668
"Innsmouth","ZIP is  14623",2.00142068971351
"Dogville","18006",1.00955789130447
"Flagstone","Zip  16316",2.35895027418273
"Dogville","ZIP:  14495",3.66394648714612
"Hilltop","ZIP:  17304",3.09950018387303
"Gravity Falls","ZIP is  18193",0.98967508409217
"Gravity Falls","Zip  14307",1.06461836967908
"Janestown","Zip  14749",1.89110594945958
"Castle Rock","ZIP:  18941",2.93996196464394
"Belleville","Zip  18822",1.87188067044439
"Flagstone","16678",3.4663227157327
"Gravity Falls","ZIP:  18738",1.5746577616977
"Hilltop","14002",0.0687574981891686
"Dogville","ZIP:  16216",0.217295507233142
"Ebbing","ZIP is  14177",1.49816930862268
"Gravity Falls","ZIP:  17360",2.67188249386573
"Janestown","Zip  14504",4.10619797203891
"Belleville","ZIP:  18157",2.85544060846304
"Krasnoy","18383",1.49177993387675
"Janestown","17964",2.53714589760738
"Ebbing","15478",1.08728044536467
"Innsmouth","ZIP is  14246",1.83353208489666
"Innsmouth","ZIP:  15757",2.63213359125472
"Krasnoy","Zip  17065",2.99562430970484
"Krasnoy","ZIP:  17396",2.72132512911898
"Ebbing","Zip  18919",1.74542011582043
"Ebbing","ZIP is  15456",0.998683134672669
"Krasnoy","ZIP:  16192",2.86970978176955
"Krasnoy","18972",1.49690362327427
"Gravity Falls","ZIP:  17524",2.02421301974901
"Ebbing","ZIP is  18542",-0.495039178556385
"Krasnoy","ZIP:  17130",1.4724403669235
"Janestown","17500",2.69092985794215
"Janestown","Zip  14650",2.5785386699366
"Janestown","17104",1.6775143499439
"Gravity Falls","Zip  17892",0.972059306796313
"Castle Rock","ZIP is  15179",1.77670362199922
"Ebbing","ZIP is  18854",-1.20150637683586
"Belleville","ZIP:  16885",2.99079961123468
"Hilltop","ZIP:  17449",1.72619307664101
"Hilltop","ZIP:  17958",0.0611424384061676
"Alphaville","15975",0.0558067633936329
"Alphaville","ZIP:  14790",2.83779401138653
"Ebbing","ZIP is  18993",-1.37999955146083
"Krasnoy","15168",3.287781609677
"Flagstone","ZIP is  15565",2.68044958715913
"Krasnoy","ZIP is  17987",1.70314163368894
"Flagstone","ZIP is  17379",0.662146795335578
"Flagstone","ZIP:  16080",1.03068013395304
"Alphaville","16366",-3.5947836146469
"Dogville","17466",0.262997701660752
"Hilltop","Zip  17754",0.959128814052159
"Alphaville","ZIP is  18945",-1.89087610219251
"Janestown","ZIP is  15138",3.66619917686013
"Ebbing","ZIP is  18385",-2.05724462091592
"Belleville","ZIP is  14648",0.645806028223532
"Castle Rock","ZIP is  16554",-1.467024509103
"Alphaville","ZIP is  15243",-0.106042658013263
"Belleville","ZIP is  15030",0.475606683041554
"Gravity Falls","Zip  16147",3.06340084448252
"Innsmouth","ZIP:  15726",0.851219397962191
"Flagstone","ZIP:  14332",-0.359766350277199
"Castle Rock","ZIP is  15967",1.45520309693456
"Hilltop","ZIP is  15030",0.0782351668116605
"Ebbing","16520",-1.78986593862812
"Castle Rock","ZIP:  14429",-0.285011436045557
"Gravity Falls","18486",1.86050964915735
"Belleville","ZIP:  14245",0.816418592701947
"Janestown","Zip  14656",1.06331072474785
"Dogville","15782",-1.10635800497926
"Janestown","ZIP:  18478",0.49684997756142
"Gravity Falls","ZIP:  15340",-1.60851399475031
"Castle Rock","ZIP is  14735",2.32918336635779
"Gravity Falls","17201",1.38686187723945
"Flagstone","Zip  17392",-0.729748991757751
"Innsmouth","15240",0.647819671647047
"Castle Rock","ZIP:  16590",0.595138079747067
"Alphaville","ZIP is  18162",-1.81904904729561
"Dogville","15723",-1.88684312472043
"Gravity Falls","17371",0.80139050329427
"Janestown","Zip  18462",2.04933498706727
"Belleville","Zip  17539",-0.386381275216951
"Janestown","ZIP:  16799",1.77760030331245
"Hilltop","ZIP is  15391",2.13389466443992
"Ebbing","ZIP:  14345",-1.23049568062707
"Flagstone","ZIP:  16409",0.849316599276629
"Gravity Falls","Zip  18575",4.74456257133027
"Dogville","ZIP:  18094",-3.05064148521064
"Belleville","ZIP:  17078",1.01708807762226
"Alphaville","Zip  15861",-1.49938923787061
"Gravity Falls","ZIP:  16480",-0.878757944910534
"Ebbing","17104",-2.26931279081279
"Janestown","14461",-0.265563221606558
"Innsmouth","ZIP:  17986",0.610864436945135
"Hilltop","ZIP:  16273",-0.0910804844585433
"Krasnoy","ZIP is  17771",-0.929930820453282
"Castle Rock","18144",3.79483576712517
"Belleville","ZIP is  15066",-1.22796673112045
"Dogville","18238",-2.53266955820518
"Krasnoy","ZIP is  18793",0.870724013532399
"Krasnoy","ZIP:  17663",2.15958156459723
"Flagstone","ZIP is  15315",1.71385313672385
"Janestown","ZIP is  14877",-0.747460196125062
"Ebbing","ZIP is  16055",-2.24435670275077
"Castle Rock","Zip  14635",-1.10299999143585
"Ebbing","ZIP is  18625",-1.79619408590434
"Dogville","ZIP:  17040",-1.3204642399593
"Innsmouth","ZIP is  16790",1.17817409622643
"Alphaville","ZIP:  17914",-5.22220027604014
"Alphaville","ZIP is  15322",-4.20042239316625
"Flagstone","ZIP:  15071",0.244388068905157
"Dogville","15180",-0.255703506967785
"Alphaville","Zip  15578",-1.1845795735223
"Gravity Falls","17035",-1.19356702208195
"Gravity Falls","ZIP:  15089",0.468228095121191
"Innsmouth","ZIP is  18470",1.53932246311835
"Krasnoy","15272",1.15097146203232
"Gravity Falls","Zip  17169",-1.40672363685298
"Ebbing","17710",-3.0279853738859
"Castle Rock","ZIP:  15298",1.95609258072745
"Belleville","ZIP is  15201",-0.948547408730126
"Ebbing","16040",-1.1744134802195
"Flagstone","ZIP is  16088",0.507044512352052
"Flagstone","ZIP is  15192",-0.851323875606294
"Janestown","ZIP is  17691",1.07627514887793
"Krasnoy","17843",0.284742891373739
"Flagstone","ZIP is  14147",-2.11797633671269
"Innsmouth","Zip  14970",-0.326063191006425
"Innsmouth","15880",3.42820084649647
"Dogville","ZIP is  16306",-3.21099721668494
"Gravity Falls","17047",0.154762598306747
"Belleville","16901",-0.0472917051327002
"Janestown","ZIP is  17635",-1.84542663629721
"Gravity Falls","ZIP:  16387",0.941148528052751
"Castle Rock","ZIP is  14370",0.395015044020938
"Castle Rock","Zip  14564",0.725286993894718
"Flagstone","ZIP:  16677",2.34561495335439
"Hilltop","Zip  15217",0.964605820935579
"Castle Rock","ZIP:  16309",0.173237875507095
"Gravity Falls","ZIP:  14556",1.77266080440472
"Janestown","Zip  17468",1.04421603370916
"Alphaville","ZIP is  15591",1.56626081053806
"Hilltop","ZIP:  16701",1.24446487150051
"Ebbing","ZIP:  14210",-2.88846217513871
"Hilltop","16366",-0.11451185124663
"Innsmouth","ZIP:  15011",1.73453964806079
"Dogville","15321",-3.19407371551364
"Krasnoy","Zip  18933",1.05129934335748
"Krasnoy","ZIP:  14035",0.364726898671081
"Janestown","ZIP:  16370",0.590344634524845
"Belleville","Zip  15681",-0.624415425662209
"Flagstone","ZIP:  15703",-0.128199163259546
"Alphaville","15034",-1.24407754152369
"Ebbing","ZIP is  14896",-4.11385671524358
"Krasnoy","ZIP:  16979",0.932810842824956
"Hilltop","18061",-0.786586138338082
"Innsmouth","ZIP is  16762",2.1382123276014
"Krasnoy","ZIP:  18656",1.04132712068243
"Castle Rock","ZIP is  17205",-2.53448769117893
"Flagstone","ZIP is  16323",1.32659891129409
"Castle Rock","17971",2.06507195495562
"Flagstone","ZIP:  14361",-1.22286250303148
"Hilltop","Zip  14082",2.03850268162119
"Krasnoy",NA,2.09295228781393
"Hilltop","ZIP is  14057",0.856209103360705
"Belleville","15240",-0.395190499183083
"Castle Rock","16623",3.2659288212521
"Flagstone","ZIP is  18283",1.74239388116487
"Hilltop","Zip  16738",1.19307688584287
"Janestown","Zip  16316",-0.00798487130085923
"Dogville","ZIP is  15290",-3.8924608539487
"Hilltop","ZIP:  18718",4.37559717349902
"Dogville","ZIP is  17658",-1.41197692501349
"Ebbing","14120",-0.133313083261762
"Belleville","ZIP is  18508",2.06610426534525
"Belleville","ZIP is  15796",0.387878478632011
"Krasnoy","ZIP:  14630",2.56166337734049
"Dogville","ZIP is  14097",-2.34117214726394
"Krasnoy","Zip  14033",3.20977783679979
"Dogville","Zip  15974",-0.81619481584558
"Belleville","ZIP is  14475",0.177541920899169
"Belleville","ZIP:  14973",-0.947958209810023
"Dogville","Zip  14146",-1.40336885215499
"Hilltop","14329",-0.578301410268275
"Flagstone","ZIP:  16309",-0.0414424390261998
"Gravity Falls","ZIP:  14487",1.87875307280908
"Castle Rock","ZIP is  16856",1.17502343934769
"Hilltop","Zip  14980",0.525534304043766
"Alphaville","Zip  17514",-1.21039398504294
"Belleville","Zip  14987",1.61359020513499
"Gravity Falls","ZIP is  15035",1.75633201243079
"Ebbing","ZIP:  16950",0.858800942553027
"Alphaville","18166",-3.77559882035991
"Castle Rock","Zip  17831",1.33628900842194
"Innsmouth","18412",-0.177112133274529
"Janestown","ZIP is  16951",1.37493731957834
"Castle Rock","16610",-0.737214626977547
"Gravity Falls","Zip  14550",0.720857416830784
"Hilltop","ZIP:  18240",2.2226640528145
"Alphaville","ZIP is  14877",-0.758874931067848
"Janestown","15598",-2.41728655215299
"Janestown","14854",3.41609451664124
"Krasnoy","ZIP is  15285",-0.509922981347694
"Dogville","Zip  15198",-1.27612289536532
"Innsmouth","ZIP is  17139",4.44498174674632
"Alphaville","17672",-2.59078102390437
"Belleville","15944",4.36173166887037
"Belleville","ZIP is  17011",2.43309153249051
"Alphaville","ZIP is  14083",0.570573134049457
"Krasnoy","Zip  16944",0.945719486592169
"Ebbing","17549",-1.61653309131719
"Hilltop","ZIP:  16852",-0.648797023815337
"Belleville","ZIP:  14489",1.47591557191435
